id,Store,Merch,Offer,Title,Description,Code,Terms,Category,feature,URL,Link,Image,Type,Value,Status,Startdate,Enddate
25970122,Fresh Market,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,618148,"Terms goes here ","Fruit ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Half off,The status goes here,2022-03-27,2023-06-07
75789793,Publix,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,172509,"Terms goes here ",Pork,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Free,Status goes here,2022-12-12,2023-09-24
96225480,Fresh Market,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,780921,The Terms go here,Pork,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Half off,Status goes here,2022-09-17,2023-07-13
958956,Winn-Dixie,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,680107,"Terms goes here ","Poultry ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,30% off,Status goes here,2022-02-11,2023-04-18
28259837,Aldi,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,364204,The Terms go here,Pork,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,The status goes here,2022-08-16,2023-07-06
62613870,Aldi,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,367605,"Terms goes here ",Pork,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,50% off,The status goes here,2022-01-31,2023-01-01
30064059,Walmart,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,560814,"Terms goes here ",Pork,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Half off,The status goes here,2022-09-28,2023-02-03
22831260,"Target ",Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,895348,"Terms goes here ",Pork,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,30% off,The status goes here,2022-05-18,2023-08-14
65219392,Winn-Dixie,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,486618,"Terms goes here ","Poultry ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,30% off,Status goes here,2022-08-05,2023-12-17
66125237,Trader Joes,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,476473,The Terms go here,"Fruit ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,50% off,The status goes here,2022-01-24,2023-07-28
16239095,Fresh Market,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,264720,"Terms goes here ",,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Half off,Status goes here,2022-05-08,2023-01-11
25372006,Winn-Dixie,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,495664,The Terms go here,Pork,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Half off,Status goes here,2022-02-22,2023-11-01
64923639,Winn-Dixie,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,988580,The Terms go here,Beef,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,50% off,The status goes here,2022-03-03,2023-09-18
9168119,Publix,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,100192,The Terms go here,,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,The status goes here,2022-02-09,2023-07-10
12359282,,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,165493,"Terms goes here ",Pork,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Free,Status goes here,2022-05-13,2023-05-24
46993445,Walmart,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,376670,The Terms go here,Pork,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,The status goes here,2022-08-21,2023-11-19
55483416,Fresh Market,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,793811,"Terms goes here ",Vegetable,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,50% off,The status goes here,2022-07-14,2023-02-12
92919217,,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,234196,The Terms go here,Beef,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,30% off,Status goes here,2022-07-15,2023-01-16
9886605,Trader Joes,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,294364,"Terms goes here ",Dairy,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Free,Status goes here,2022-03-27,2023-07-18
35199243,Winn-Dixie,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,544061,The Terms go here,"Poultry ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,Status goes here,2022-12-09,2023-02-23
28052201,Trader Joes,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,821826,"Terms goes here ",Dairy,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,The status goes here,2022-10-08,2023-02-28
66466064,"Target ",Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,664762,The Terms go here,"Fruit ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,50% off,The status goes here,2022-05-16,2023-07-28
54864095,,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,677441,The Terms go here,Dairy,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,Status goes here,2022-07-01,2023-10-29
53919964,Winn-Dixie,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,415353,The Terms go here,Pork,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,The status goes here,2022-05-07,2023-08-15
65079764,,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,553535,The Terms go here,Vegetable,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,The status goes here,2022-02-15,2023-04-30
92192245,Walmart,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,372860,The Terms go here,Vegetable,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,50% off,The status goes here,2022-06-12,2023-12-16
26484448,Aldi,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,749112,"Terms goes here ","Fruit ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,50% off,Status goes here,2022-09-26,2023-05-03
60703767,Trader Joes,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,973521,"Terms goes here ",Pork,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,The status goes here,2022-04-13,2023-09-16
49063346,Publix,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,423498,"Terms goes here ","Fruit ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Half off,Status goes here,2022-02-13,2023-10-11
92680664,Trader Joes,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,224462,The Terms go here,,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,50% off,Status goes here,2022-07-02,2023-03-04
41155641,Walmart,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,500699,"Terms goes here ","Poultry ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,The status goes here,2022-08-17,2023-12-05
18667181,,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,119386,"Terms goes here ",,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,The status goes here,2022-04-11,2023-05-29
56303016,Fresh Market,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,653162,"Terms goes here ",Pork,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,Status goes here,2022-09-05,2023-03-10
17944563,,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,573493,The Terms go here,Beef,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,30% off,The status goes here,2022-05-26,2023-11-08
42028179,Winn-Dixie,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,991770,"Terms goes here ","Fruit ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,30% off,Status goes here,2022-02-27,2023-01-19
32525378,Walmart,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,663951,"Terms goes here ",Pork,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Half off,Status goes here,2022-02-22,2023-09-12
91306226,Aldi,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,285243,"Terms goes here ",Pork,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,Status goes here,2022-05-12,2023-04-17
2302786,Aldi,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,286388,The Terms go here,"Fruit ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,30% off,The status goes here,2022-03-25,2023-05-26
56508847,"Target ",Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,185935,The Terms go here,"Poultry ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Free,Status goes here,2022-05-06,2023-12-27
84949895,,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,713195,The Terms go here,"Poultry ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,Status goes here,2022-05-13,2023-10-30
33201614,Fresh Market,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,229352,"Terms goes here ",Vegetable,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,50% off,Status goes here,2022-12-16,2023-10-20
36449844,Aldi,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,545959,The Terms go here,"Fruit ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,50% off,Status goes here,2022-08-11,2023-10-12
38804714,Fresh Market,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,138903,The Terms go here,,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Half off,Status goes here,2022-08-09,2023-10-07
37243503,,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,883712,"Terms goes here ",Dairy,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,30% off,Status goes here,2022-11-30,2023-01-20
25628704,"Target ",Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,280272,The Terms go here,Vegetable,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Free,The status goes here,2022-11-29,2023-07-27
97705599,,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,449327,The Terms go here,Beef,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,Status goes here,2022-08-29,2023-09-01
73636637,Winn-Dixie,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,823860,The Terms go here,,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,The status goes here,2022-01-05,2023-05-19
72529879,Fresh Market,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,430188,The Terms go here,Beef,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,The status goes here,2022-10-21,2023-01-19
30894342,Winn-Dixie,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,233238,"Terms goes here ","Poultry ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Half off,Status goes here,2022-12-24,2023-09-10
34308746,,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,740291,The Terms go here,Vegetable,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,The status goes here,2022-08-05,2023-03-24
93121659,Publix,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,690318,The Terms go here,Beef,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,50% off,The status goes here,2022-03-11,2023-01-29
71936023,Aldi,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,230550,The Terms go here,,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,50% off,Status goes here,2022-12-10,2023-06-07
60908114,Publix,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,600291,"Terms goes here ","Poultry ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,Status goes here,2022-10-18,2023-09-08
55166388,Trader Joes,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,334480,"Terms goes here ",Beef,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,50% off,The status goes here,2022-05-27,2023-08-25
10910013,Trader Joes,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,422011,The Terms go here,Vegetable,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,Status goes here,2022-04-23,2023-01-03
43868936,Aldi,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,371617,The Terms go here,"Fruit ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Free,The status goes here,2022-10-30,2023-09-04
32596703,,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,783461,"Terms goes here ",Beef,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,Status goes here,2022-06-15,2023-01-18
68840386,Trader Joes,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,235289,"Terms goes here ",Vegetable,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,The status goes here,2022-05-23,2023-07-01
58298913,Trader Joes,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,303790,"Terms goes here ",,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,Status goes here,2022-06-10,2023-06-27
19131704,"Target ",Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,881949,The Terms go here,"Fruit ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,The status goes here,2022-12-08,2023-07-25
54238841,,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,253524,The Terms go here,"Poultry ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,Status goes here,2022-01-29,2023-01-22
60412068,"Target ",Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,596077,The Terms go here,,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,Status goes here,2022-09-10,2023-09-10
93537344,Winn-Dixie,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,137193,The Terms go here,Pork,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,The status goes here,2022-03-02,2023-01-17
88250783,Walmart,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,689126,"Terms goes here ",Vegetable,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Free,The status goes here,2022-12-28,2023-08-02
96481718,Winn-Dixie,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,477901,The Terms go here,,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,50% off,The status goes here,2022-11-11,2023-12-12
72740582,Fresh Market,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,802744,"Terms goes here ",Dairy,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,30% off,The status goes here,2022-02-20,2023-01-13
29160936,Aldi,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,318467,The Terms go here,Vegetable,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,Status goes here,2022-08-25,2023-06-23
87582700,Fresh Market,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,854668,The Terms go here,Vegetable,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,Status goes here,2022-10-31,2023-08-05
94457212,,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,764146,The Terms go here,,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,Status goes here,2022-08-28,2023-06-15
8594401,Walmart,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,909869,The Terms go here,Dairy,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,50% off,Status goes here,2022-11-17,2023-01-07
18568920,Trader Joes,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,603747,"Terms goes here ","Fruit ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,30% off,The status goes here,2022-08-16,2023-12-11
44349503,Walmart,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,762876,The Terms go here,,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,Status goes here,2022-12-22,2023-06-09
28432299,,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,309063,"Terms goes here ","Poultry ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,30% off,Status goes here,2022-05-12,2023-05-04
60104635,Fresh Market,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,628848,The Terms go here,"Fruit ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Half off,Status goes here,2022-02-16,2023-11-14
45909914,Fresh Market,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,376478,"Terms goes here ","Fruit ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,50% off,The status goes here,2022-03-10,2023-01-23
25862329,"Target ",Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,630829,"Terms goes here ",Pork,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,The status goes here,2022-06-20,2023-03-11
90711671,Trader Joes,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,357721,The Terms go here,"Poultry ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Half off,The status goes here,2022-08-12,2023-08-06
13511499,Fresh Market,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,240958,The Terms go here,,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Free,Status goes here,2022-03-09,2023-01-29
90184750,Fresh Market,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,314583,The Terms go here,Dairy,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,Status goes here,2022-04-02,2023-08-12
60380311,Winn-Dixie,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,104953,The Terms go here,"Poultry ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,30% off,Status goes here,2022-08-02,2023-06-09
5871088,,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,795441,"Terms goes here ",,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,30% off,The status goes here,2022-04-14,2023-02-08
27079067,Publix,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,885873,The Terms go here,,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Half off,The status goes here,2022-02-09,2023-04-17
14112055,Publix,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,676145,"Terms goes here ","Poultry ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,30% off,The status goes here,2022-08-17,2023-08-28
72861461,Publix,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,980267,"Terms goes here ","Poultry ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,Status goes here,2022-01-19,2023-03-04
96403121,Publix,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,155709,The Terms go here,,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Free,Status goes here,2022-09-02,2023-06-23
33569584,Trader Joes,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,602530,"Terms goes here ",,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,50% off,The status goes here,2022-05-28,2023-08-29
29901905,,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,416387,"Terms goes here ","Poultry ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,30% off,Status goes here,2022-02-12,2023-08-28
4817774,Aldi,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,741135,The Terms go here,Dairy,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,The status goes here,2022-02-05,2023-05-16
69272515,Walmart,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,365901,"Terms goes here ",Beef,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,30% off,The status goes here,2022-09-28,2023-01-29
62372337,Winn-Dixie,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,285818,"Terms goes here ","Fruit ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Free,Status goes here,2022-05-04,2023-04-29
32587753,,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,855599,The Terms go here,Pork,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,Status goes here,2022-07-22,2023-01-11
13926360,,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,362090,The Terms go here,Beef,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,The status goes here,2022-07-23,2023-04-20
48631163,Walmart,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,133130,The Terms go here,Vegetable,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,50% off,The status goes here,2022-12-17,2023-04-08
50944539,"Target ",Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,418102,"Terms goes here ",Pork,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,30% off,Status goes here,2022-06-02,2023-07-15
9880435,"Target ",Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,117250,"Terms goes here ","Poultry ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Free,The status goes here,2022-12-09,2023-05-16
81226514,Winn-Dixie,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,220244,The Terms go here,"Poultry ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,Status goes here,2022-04-19,2023-12-13
31290964,,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,260298,"Terms goes here ",Vegetable,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Half off,The status goes here,2022-07-30,2023-04-06
14737024,Aldi,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,107663,The Terms go here,Vegetable,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,Status goes here,2022-04-09,2023-03-25
14241609,Walmart,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,571138,The Terms go here,Beef,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,Status goes here,2022-06-20,2023-06-29
59407915,Aldi,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,479062,"Terms goes here ","Fruit ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,The status goes here,2022-08-02,2023-01-12
48971235,Winn-Dixie,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,768704,The Terms go here,"Fruit ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,50% off,The status goes here,2022-04-28,2023-09-28
36817750,Publix,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,746653,The Terms go here,Vegetable,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,50% off,Status goes here,2022-06-27,2023-01-13
25238721,"Target ",Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,334360,"Terms goes here ",,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,50% off,Status goes here,2022-03-08,2023-04-04
34344697,Walmart,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,113063,"Terms goes here ",Beef,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Half off,The status goes here,2022-08-25,2023-07-10
85705052,,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,823183,"Terms goes here ","Poultry ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,30% off,Status goes here,2022-05-08,2023-07-29
76590137,Fresh Market,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,888351,The Terms go here,"Poultry ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Free,Status goes here,2022-01-07,2023-10-22
64724542,Winn-Dixie,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,157448,"Terms goes here ",Vegetable,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 2 get 2 Free,The status goes here,2022-12-09,2023-09-02
31675663,Walmart,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,173474,"Terms goes here ","Poultry ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,The status goes here,2022-09-16,2023-04-16
26122242,Trader Joes,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,829584,The Terms go here,Beef,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,30% off,Status goes here,2022-09-25,2023-12-16
37908233,Winn-Dixie,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,475556,The Terms go here,Beef,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Free,The status goes here,2022-12-14,2023-07-04
79607043,,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,934057,"Terms goes here ",,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,Status goes here,2022-10-06,2023-07-23
65026263,,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,621348,The Terms go here,Dairy,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Free,The status goes here,2022-03-05,2023-09-26
22820117,,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,Description goes here,120776,The Terms go here,Vegetable,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,Buy 1 get 1 Free,The status goes here,2022-05-20,2023-09-29
29404078,Walmart,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,795234,The Terms go here,Beef,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,30% off,Status goes here,2022-03-28,2023-02-15
74307586,Aldi,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,103201,The Terms go here,"Poultry ",The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,25% off,The status goes here,2022-03-30,2023-08-21
63426495,Walmart,Site goes here,The offer of the coupon goes here,The title of the coupon goes here,the Description goes here,159782,"Terms goes here ",Pork,The features goes here,The url goes here,The Link goes here,The image goes here,The type goes here,30% off,The status goes here,2022-01-21,2023-05-24
